sub_id	entry	kind	page_start	page_end
10803860-3	3860	sublemma	554	554
10803861-0	3861	head	554	554
10803861-1	3861	sublemma	554	554
10803862-0	3862	head	554	554
10803862-1	3862	sublemma	554	554
10803863-0	3863	head	554	554
10803863-1	3863	sublemma	554	554
10803864-0	3864	head	554	554
10803864-1	3864	sublemma	554	554
10803865-0	3865	head	554	554
10803865-1	3865	sublemma	554	554
10803866-0	3866	head	554	554
10803866-1	3866	sublemma	554	554
10803866-2	3866	sublemma	554	554
10803867-0	3867	head	554	554
10803867-1	3867	sublemma	554	555
10803868-0	3868	head	555	555
10803868-1	3868	sublemma	555	555
10803869-0	3869	head	555	555
10803869-1	3869	sublemma	555	555
10803869-2	3869	sublemma	555	555
10803869-3	3869	sublemma	555	555
10803869-4	3869	sublemma	555	555
10803870-0	3870	head	555	555
10803870-1	3870	sublemma	555	555
10803871-0	3871	head	555	555
10803871-1	3871	sublemma	555	555
10803872-0	3872	head	555	555
10803872-1	3872	sublemma	555	555
10803873-0	3873	head	555	555
10803873-1	3873	sublemma	555	555
10803874-0	3874	head	555	555
10803874-1	3874	sublemma	555	555
10803875-0	3875	head	555	555
10803875-1	3875	sublemma	555	555
10803876-0	3876	head	555	555
10803876-1	3876	sublemma	555	555
10803877-0	3877	head	555	555
10803877-1	3877	sublemma	555	555
10803878-0	3878	head	555	555
10803878-1	3878	sublemma	555	555
10803878-2	3878	sublemma	555	555
10803878-3	3878	sublemma	555	555
10803878-4	3878	sublemma	555	555
10803878-5	3878	sublemma	555	556
10803878-6	3878	sublemma	556	556
10803878-7	3878	sublemma	556	556
10803879-0	3879	head	556	556
10803879-1	3879	sublemma	556	556
10803879-2	3879	sublemma	556	556
10803880-0	3880	head	556	556
10803880-1	3880	sublemma	556	556
10803880-2	3880	sublemma	556	556
10803881-0	3881	head	556	556
10803881-1	3881	sublemma	556	556
10803882-0	3882	head	556	556
10803882-1	3882	sublemma	556	556
10803882-2	3882	sublemma	556	556
10803883-0	3883	head	556	556
10803883-1	3883	sublemma	556	556
10803883-2	3883	sublemma	556	556
10803883-3	3883	sublemma	556	556
10803884-0	3884	head	556	556
10803884-1	3884	sublemma	556	556
10803885-0	3885	head	556	556
10803885-1	3885	sublemma	556	556
10803885-2	3885	sublemma	556	556
10803886-0	3886	head	556	556
10803886-1	3886	sublemma	556	557
10803886-2	3886	sublemma	557	557
10803886-3	3886	sublemma	557	557
10803886-4	3886	sublemma	557	557
10803886-5	3886	sublemma	557	557
10803886-6	3886	sublemma	557	557
10803887-0	3887	head	557	557
10803887-1	3887	sublemma	557	557
10803888-0	3888	head	557	557
10803888-1	3888	sublemma	557	557
10803889-0	3889	head	557	557
10803889-1	3889	sublemma	557	557
10803890-0	3890	head	557	557
10803890-1	3890	sublemma	557	557
10803891-0	3891	head	557	557
10803891-1	3891	sublemma	557	557
10803892-0	3892	head	557	557
10803892-1	3892	sublemma	557	557
10803893-0	3893	head	557	557
10803893-1	3893	sublemma	557	557
10803893-2	3893	sublemma	557	557
10803894-0	3894	head	557	558
10803894-1	3894	sublemma	558	558
10803895-0	3895	head	558	558
10803895-1	3895	sublemma	558	558
10803895-2	3895	sublemma	558	558
10803895-3	3895	sublemma	558	558
10803896-0	3896	head	558	558
10803896-1	3896	sublemma	558	558
10803897-0	3897	head	558	558
10803897-1	3897	sublemma	558	558
10803898-0	3898	head	558	558
10803898-1	3898	sublemma	558	558
10803898-2	3898	sublemma	558	558
10803899-0	3899	head	558	558
10803899-1	3899	sublemma	558	558
10803900-0	3900	head	558	558
10803900-1	3900	sublemma	558	558
10803901-0	3901	head	558	558
10803901-1	3901	sublemma	558	558
10803902-0	3902	head	558	558
10803902-1	3902	sublemma	558	558
10803902-2	3902	sublemma	558	558
10803902-3	3902	sublemma	558	558
10803903-0	3903	head	558	558
10803903-1	3903	sublemma	558	558
10803903-2	3903	sublemma	558	559
10803904-0	3904	head	559	559
10803904-1	3904	sublemma	559	559
10803905-0	3905	head	559	559
10803905-1	3905	sublemma	559	559
10803905-2	3905	sublemma	559	559
10803905-3	3905	sublemma	559	559
10803906-0	3906	head	559	559
10803906-1	3906	sublemma	559	559
10803907-0	3907	head	559	559
10803907-1	3907	sublemma	559	559
10803908-0	3908	head	559	559
10803908-1	3908	sublemma	559	559
10803908-2	3908	sublemma	559	559
10803908-3	3908	sublemma	559	559
10803909-0	3909	head	559	559
10803909-1	3909	sublemma	559	559
10803910-0	3910	head	559	559
10803910-1	3910	sublemma	559	559
10803911-0	3911	head	559	559
10803911-1	3911	sublemma	559	559
10803912-0	3912	head	559	559
10803912-1	3912	sublemma	559	559
10803913-0	3913	head	559	559
10803913-1	3913	sublemma	559	559
10803914-0	3914	head	559	560
10803914-1	3914	sublemma	560	560
10803915-0	3915	head	560	560
10803915-1	3915	sublemma	560	560
10803915-2	3915	sublemma	560	560
10803915-3	3915	sublemma	560	560
10803916-0	3916	head	560	560
10803916-1	3916	sublemma	560	560
10803917-0	3917	head	560	560
10803917-1	3917	sublemma	560	560
10803917-2	3917	sublemma	560	560
10803918-0	3918	head	560	560
10803918-1	3918	sublemma	560	560
10803918-2	3918	sublemma	560	560
10803918-3	3918	sublemma	560	560
10803918-4	3918	sublemma	560	560
10803918-5	3918	sublemma	560	560
10803918-6	3918	sublemma	560	560
10803918-7	3918	sublemma	560	560
10803918-8	3918	sublemma	560	561
10803919-0	3919	head	561	561
10803919-1	3919	sublemma	561	561
10803920-0	3920	head	561	561
10803920-1	3920	sublemma	561	561
10803921-0	3921	head	561	561
10803921-1	3921	sublemma	561	561
10803922-0	3922	head	561	561
10803922-1	3922	sublemma	561	561
10803922-2	3922	sublemma	561	561
10803923-0	3923	head	561	561
10803923-1	3923	sublemma	561	561
10803923-2	3923	sublemma	561	561
10803923-3	3923	sublemma	561	561
10803923-4	3923	sublemma	561	561
10803924-0	3924	head	561	561
10803924-1	3924	sublemma	561	561
10803925-0	3925	head	561	561
10803925-1	3925	sublemma	561	561
10803926-0	3926	head	561	561
10803926-1	3926	sublemma	561	561
10803927-0	3927	head	561	561
10803927-1	3927	sublemma	561	561
10803928-0	3928	head	561	561
10803928-1	3928	sublemma	562	562
10803929-0	3929	head	562	562
10803929-1	3929	sublemma	562	562
10803929-2	3929	sublemma	562	562
10803929-3	3929	sublemma	562	562
10803929-4	3929	sublemma	562	562
10803929-5	3929	sublemma	562	562
10803930-0	3930	head	562	562
10803930-1	3930	sublemma	562	562
10803931-0	3931	head	562	562
10803931-1	3931	sublemma	562	562
10803932-0	3932	head	562	562
10803932-1	3932	sublemma	562	562
10803933-0	3933	head	562	562
10803933-1	3933	sublemma	562	562
10803933-2	3933	sublemma	562	562
10803934-0	3934	head	562	562
10803934-1	3934	sublemma	562	562
10803934-2	3934	sublemma	562	562
10803935-0	3935	head	562	562
10803935-1	3935	sublemma	562	562
10803936-0	3936	head	562	562
10803936-1	3936	sublemma	562	562
10803937-0	3937	head	562	562
10803937-1	3937	sublemma	562	562
10803938-0	3938	head	562	562
10803938-1	3938	sublemma	562	563
10803939-0	3939	head	563	563
10803939-1	3939	sublemma	563	563
10803939-2	3939	sublemma	563	563
10803940-0	3940	head	563	563
10803940-1	3940	sublemma	563	563
10803941-0	3941	head	563	563
10803941-1	3941	sublemma	563	563
10803941-2	3941	sublemma	563	563
10803941-3	3941	sublemma	563	563
10803941-4	3941	sublemma	563	563
10803941-5	3941	sublemma	563	563
10803941-6	3941	sublemma	563	563
10803942-0	3942	head	563	564
10803942-1	3942	sublemma	564	564
10803943-0	3943	head	564	564
10803943-1	3943	sublemma	564	564
10803944-0	3944	head	564	564
10803944-1	3944	sublemma	564	564
10803945-0	3945	head	564	564
10803945-1	3945	sublemma	564	564
10803946-0	3946	head	564	564
10803946-1	3946	sublemma	564	564
10803946-2	3946	sublemma	564	564
10803946-3	3946	sublemma	564	564
10803947-0	3947	head	564	564
10803947-1	3947	sublemma	564	564
10803948-0	3948	head	564	564
10803948-1	3948	sublemma	564	564
10803949-0	3949	head	564	564
10803949-1	3949	sublemma	564	564
10803949-2	3949	sublemma	564	564
10803950-0	3950	head	564	564
10803950-1	3950	sublemma	564	564
10803951-0	3951	head	564	564
10803951-1	3951	sublemma	564	564
10803952-0	3952	head	564	564
10803952-1	3952	sublemma	564	564
10803953-0	3953	head	564	564
10803953-1	3953	sublemma	564	564
10803954-0	3954	head	564	564
10803954-1	3954	sublemma	564	564
10803954-2	3954	sublemma	564	564
10803954-3	3954	sublemma	564	564
10803955-0	3955	head	564	564
10803955-1	3955	sublemma	564	564
10803955-2	3955	sublemma	564	565
10803955-3	3955	sublemma	565	565
10803956-0	3956	head	565	565
10803956-1	3956	sublemma	565	565
10803957-0	3957	head	565	565
10803957-1	3957	sublemma	565	565
10803958-0	3958	head	565	565
10803958-1	3958	sublemma	565	565
10803959-0	3959	head	565	565
10803959-1	3959	sublemma	565	565
10803959-2	3959	sublemma	565	565
10803960-0	3960	head	565	565
10803960-1	3960	sublemma	565	565
10803960-2	3960	sublemma	565	565
10803960-3	3960	sublemma	565	565
10803960-4	3960	sublemma	565	565
10803960-5	3960	sublemma	565	565
10803960-6	3960	sublemma	565	565
10803961-0	3961	head	565	565
10803961-1	3961	sublemma	565	565
10803961-2	3961	sublemma	565	565
10803961-3	3961	sublemma	565	565
10803961-4	3961	sublemma	565	565
10803961-5	3961	sublemma	565	565
10803961-6	3961	sublemma	565	566
10803961-7	3961	sublemma	566	566
10803962-0	3962	head	566	566
10803962-1	3962	sublemma	566	566
10803963-0	3963	head	566	566
10803963-1	3963	sublemma	566	566
10803964-0	3964	head	566	566
10803964-1	3964	sublemma	566	566
10803965-0	3965	head	566	566
10803965-1	3965	sublemma	566	566
10803966-0	3966	head	566	566
10803966-1	3966	sublemma	566	566
10803967-0	3967	head	566	566
10803967-1	3967	sublemma	566	566
10803967-2	3967	sublemma	566	566
10803967-3	3967	sublemma	566	566
10803967-4	3967	sublemma	566	566
10803968-0	3968	head	566	566
10803968-1	3968	sublemma	566	566
10803968-2	3968	sublemma	566	566
10803968-3	3968	sublemma	566	566
10803969-0	3969	head	566	566
10803969-1	3969	sublemma	566	567
10803969-2	3969	sublemma	567	567
10803970-0	3970	head	567	567
10803970-1	3970	sublemma	567	567
10803970-2	3970	sublemma	567	567
10803970-3	3970	sublemma	567	567
10803971-0	3971	head	567	567
10803971-1	3971	sublemma	567	567
10803971-2	3971	sublemma	567	567
10803972-0	3972	head	567	567
10803972-1	3972	sublemma	567	567
10803973-0	3973	head	567	567
10803973-1	3973	sublemma	567	567
10803974-0	3974	head	567	567
10803974-1	3974	sublemma	567	567
10803974-2	3974	sublemma	567	567
10803974-3	3974	sublemma	567	567
10803974-4	3974	sublemma	567	567
10803975-0	3975	head	567	567
10803975-1	3975	sublemma	567	567
10803976-0	3976	head	567	567
10803976-1	3976	sublemma	567	567
10803977-0	3977	head	567	567
10803977-1	3977	sublemma	567	567
10803978-0	3978	head	567	567
10803978-1	3978	sublemma	567	567
10803979-0	3979	head	567	567
10803979-1	3979	sublemma	567	567
10803980-0	3980	head	568	568
10803980-1	3980	sublemma	568	568
10803981-0	3981	head	568	568
10803981-1	3981	sublemma	568	568
10803981-2	3981	sublemma	568	568
10803982-0	3982	head	568	568
10803982-1	3982	sublemma	568	568
10803983-0	3983	head	568	568
10803983-1	3983	sublemma	568	568
10803983-2	3983	sublemma	568	568
10803984-0	3984	head	568	568
10803984-1	3984	sublemma	568	568
10803984-2	3984	sublemma	568	568
10803984-3	3984	sublemma	568	568
10803984-4	3984	sublemma	568	568
10803984-5	3984	sublemma	568	568
10803984-6	3984	sublemma	568	568
10803984-7	3984	sublemma	568	568
10803984-8	3984	sublemma	568	568
10803984-9	3984	sublemma	568	568
10803984-10	3984	sublemma	568	568
10803985-0	3985	head	568	568
10803985-1	3985	sublemma	568	568
10803985-2	3985	sublemma	568	569
10803985-3	3985	sublemma	569	569
10803986-0	3986	head	569	569
10803986-1	3986	sublemma	569	569
10803986-2	3986	sublemma	569	569
10803986-3	3986	sublemma	569	569
10803986-4	3986	sublemma	569	569
10803986-5	3986	sublemma	569	569
10803986-6	3986	sublemma	569	569
10803986-7	3986	sublemma	569	569
10803986-8	3986	sublemma	569	569
10803986-9	3986	sublemma	569	569
10803986-10	3986	sublemma	569	569
10803986-11	3986	sublemma	569	569
10803986-12	3986	sublemma	569	569
10803986-13	3986	sublemma	569	569
10803986-14	3986	sublemma	569	569
10803986-15	3986	sublemma	569	569
10803986-16	3986	sublemma	569	569
10803986-17	3986	sublemma	569	569
10803986-18	3986	sublemma	569	569
10803986-19	3986	sublemma	569	569
10803986-20	3986	sublemma	569	570
10803986-21	3986	sublemma	570	570
10803986-22	3986	sublemma	570	570
10803986-23	3986	sublemma	570	570
10803986-24	3986	sublemma	570	570
10803986-25	3986	sublemma	570	570
10803986-26	3986	sublemma	570	570
10803986-27	3986	sublemma	570	570
10803986-28	3986	sublemma	570	570
10803986-29	3986	sublemma	570	570
10803987-0	3987	head	570	570
10803987-1	3987	sublemma	570	570
10803988-0	3988	head	570	570
10803988-1	3988	sublemma	570	570
10803988-2	3988	sublemma	570	570
10803988-3	3988	sublemma	570	570
10803988-4	3988	sublemma	570	570
10803988-5	3988	sublemma	570	570
10803988-6	3988	sublemma	570	570
10803988-7	3988	sublemma	570	570
10803989-0	3989	head	570	570
10803989-1	3989	sublemma	570	570
10803990-0	3990	head	570	571
10803990-1	3990	sublemma	571	571
10803991-0	3991	head	571	571
10803991-1	3991	sublemma	571	571
10803992-0	3992	head	571	571
10803992-1	3992	sublemma	571	571
10803993-0	3993	head	571	571
10803993-1	3993	sublemma	571	571
10803994-0	3994	head	571	571
10803994-1	3994	sublemma	571	571
10803995-0	3995	head	571	571
10803995-1	3995	sublemma	571	571
10803995-2	3995	sublemma	571	571
10803995-3	3995	sublemma	571	571
10803995-4	3995	sublemma	571	571
10803995-5	3995	sublemma	571	571
10803995-6	3995	sublemma	571	571
10803995-7	3995	sublemma	571	571
10803995-8	3995	sublemma	571	571
10803995-9	3995	sublemma	571	571
10803996-0	3996	head	571	571
10803996-1	3996	sublemma	571	571
10803996-2	3996	sublemma	571	571
10803997-0	3997	head	571	571
10803997-1	3997	sublemma	571	571
10803997-2	3997	sublemma	571	572
10803998-0	3998	head	572	572
10803998-1	3998	sublemma	572	572
10803998-2	3998	sublemma	572	572
10803998-3	3998	sublemma	572	572
10803998-4	3998	sublemma	572	572
10803998-5	3998	sublemma	572	572
10803998-6	3998	sublemma	572	572
10803999-0	3999	head	572	572
10803999-1	3999	sublemma	572	572
10804000-0	4000	head	572	572
10804000-1	4000	sublemma	572	572
10804001-0	4001	head	572	572
10804001-1	4001	sublemma	572	572
10804002-0	4002	head	572	572
10804002-1	4002	sublemma	572	572
10804003-0	4003	head	572	572
10804003-1	4003	sublemma	572	572
10804004-0	4004	head	572	572
10804004-1	4004	sublemma	572	572
10804005-0	4005	head	572	572
10804005-1	4005	sublemma	572	572
10804006-0	4006	head	572	572
10804006-1	4006	sublemma	572	572
10804006-2	4006	sublemma	572	572
10804006-3	4006	sublemma	572	572
10804007-0	4007	head	572	572
10804007-1	4007	sublemma	572	572
10804008-0	4008	head	572	572
10804008-1	4008	sublemma	572	572
10804009-0	4009	head	572	572
10804009-1	4009	sublemma	572	572
10804010-0	4010	head	572	572
10804010-1	4010	sublemma	572	572
10804011-0	4011	head	573	573
10804011-1	4011	sublemma	573	573
10804012-0	4012	head	573	573
10804012-1	4012	sublemma	573	573
10804013-0	4013	head	573	573
10804013-1	4013	sublemma	573	573
10804014-0	4014	head	573	573
10804014-1	4014	sublemma	573	573
10804015-0	4015	head	573	573
10804015-1	4015	sublemma	573	573
10804016-0	4016	head	573	573
10804016-1	4016	sublemma	573	573
10804016-2	4016	sublemma	573	573
10804016-3	4016	sublemma	573	573
10804016-4	4016	sublemma	573	573
10804017-0	4017	head	573	573
10804017-1	4017	sublemma	573	573
10804018-0	4018	head	573	573
10804018-1	4018	sublemma	573	573
10804019-0	4019	head	573	573
10804019-1	4019	sublemma	573	573
10804020-0	4020	head	573	573
10804020-1	4020	sublemma	573	573
10804021-0	4021	head	573	573
10804021-1	4021	sublemma	573	573
10804021-2	4021	sublemma	573	573
10804022-0	4022	head	573	573
10804022-1	4022	sublemma	573	574
10804023-0	4023	head	574	574
10804023-1	4023	sublemma	574	574
10804024-0	4024	head	574	574
10804024-1	4024	sublemma	574	574
10804024-2	4024	sublemma	574	574
10804025-0	4025	head	574	574
10804025-1	4025	sublemma	574	574
10804025-2	4025	sublemma	574	574
10804026-0	4026	head	574	574
10804026-1	4026	sublemma	574	574
10804027-0	4027	head	574	574
10804027-1	4027	sublemma	574	574
10804028-0	4028	head	574	574
10804028-1	4028	sublemma	574	574
10804029-0	4029	head	574	574
10804029-1	4029	sublemma	574	574
10804030-0	4030	head	574	574
10804030-1	4030	sublemma	574	574
10804030-2	4030	sublemma	574	574
10804030-3	4030	sublemma	574	574
10804031-0	4031	head	574	574
10804031-1	4031	sublemma	574	574
10804031-2	4031	sublemma	574	574
10804032-0	4032	head	574	574
10804032-1	4032	sublemma	574	574
10804033-0	4033	head	574	574
10804033-1	4033	sublemma	574	574
10804034-0	4034	head	574	574
10804034-1	4034	sublemma	574	574
10804034-2	4034	sublemma	574	574
10804034-3	4034	sublemma	574	575
10804035-0	4035	head	575	575
10804035-1	4035	sublemma	575	575
10804036-0	4036	head	575	575
10804036-1	4036	sublemma	575	575
10804037-0	4037	head	575	575
10804037-1	4037	sublemma	575	575
10804037-2	4037	sublemma	575	575
10804037-3	4037	sublemma	575	575
10804038-0	4038	head	575	575
10804038-1	4038	sublemma	575	575
10804039-0	4039	head	575	575
10804039-1	4039	sublemma	575	575
10804040-0	4040	head	575	575
10804040-1	4040	sublemma	575	575
10804040-2	4040	sublemma	575	575
10804040-3	4040	sublemma	575	575
10804040-4	4040	sublemma	575	575
10804040-5	4040	sublemma	575	575
10804040-6	4040	sublemma	575	575
10804040-7	4040	sublemma	575	576
10804041-0	4041	head	576	576
10804041-1	4041	sublemma	576	576
10804042-0	4042	head	576	576
10804042-1	4042	sublemma	576	576
10804042-2	4042	sublemma	576	576
10804042-3	4042	sublemma	576	576
10804042-4	4042	sublemma	576	576
10804043-0	4043	head	576	576
10804043-1	4043	sublemma	576	576
10804044-0	4044	head	576	576
10804044-1	4044	sublemma	576	576
10804044-2	4044	sublemma	576	576
10804044-3	4044	sublemma	576	576
10804044-4	4044	sublemma	576	576
10804045-0	4045	head	576	576
10804045-1	4045	sublemma	576	576
10804045-2	4045	sublemma	576	576
10804045-3	4045	sublemma	576	576
10804045-4	4045	sublemma	576	576
10804045-5	4045	sublemma	576	576
10804046-0	4046	head	576	576
10804046-1	4046	sublemma	576	576
10804046-2	4046	sublemma	576	576
10804047-0	4047	head	576	576
10804047-1	4047	sublemma	576	576
10804048-0	4048	head	576	576
10804048-1	4048	sublemma	576	577
10804049-0	4049	head	577	577
10804049-1	4049	sublemma	577	577
10804050-0	4050	head	577	577
10804050-1	4050	sublemma	577	577
